"region","variety","year","produced","yield","PID","frosts","gdd1000","kdd1000","avgmin","precip","NA"
"Cameroon","combined",1989,119400,310000,0.385161290322581,44,0,9.48476565068235,0.0347351484223156,0.0357127987953678,20.6556973511669
"Cameroon","combined",1990,115700,3e+05,0.385666666666667,44,0,9.21503905701572,0.0362597122113222,0.0340791168023911,19.7345815950649
"Cameroon","combined",1991,100980,209552,0.481885164541498,44,0,9.37224999928526,0.0476804203606134,0.0322238281016672,20.1337579177574
"Cameroon","combined",1992,115080,290000,0.396827586206897,44,0,9.42676579587675,0.025189160137582,0.0339120729403927,20.6254014758584
"Cameroon","combined",1993,76200,281840,0.270366165200114,44,0,9.38250588383581,0.0490622948970091,0.0290536815327088,19.8902350757715
"Cameroon","combined",1994,68417,270000,0.253396296296296,44,0,9.2600298422944,0.0259990340856271,0.0308252105017274,19.8457373767096
"Cameroon","combined",1995,73743,250000,0.294972,44,0,9.40432249815674,0.0444390989052037,0.0304668418739195,20.3447739556686
"Cameroon","combined",1996,74000,270825,0.273239176590049,44,0,9.36713415444776,0.0434435297690837,0.0287173430999194,20.1472659025674
"Cameroon","combined",1997,104121,270000,0.385633333333333,44,0,9.35817200845753,0.019352574412497,0.0327147434434361,20.3623584355253
"Cameroon","combined",1998,63600,3e+05,0.212,44,0,9.24109035884547,0.0436925868945848,0.0270859954449488,19.7665420131118
"Cameroon","combined",1999,112532,245150,0.45903324495207,44,0,9.57877673527595,0.0881867472711432,0.0279429917202461,20.6257942954748
"Cameroon","combined",2000,98000,250825,0.390710654839031,44,0,9.54046818171092,0.0457704679807845,0.0308164544174616,20.7214758977397
"Cameroon","combined",2001,86200,252630,0.341210465898745,44,0,9.52380001636361,0.093230153923842,0.0296080397746123,20.077865761451
"Cameroon","combined",2002,70500,229019,0.307834721136674,44,0,9.44632077399971,0.0386565217312679,0.0259044858457825,20.1879402792254
"Cameroon","combined",2003,41000,140000,0.292857142857143,44,0,9.51538127422223,0.054770492053676,0.0285752281576121,20.6227972181118
"Cameroon","combined",2004,48000,160000,0.3,44,0,9.50628401437071,0.0584820158158436,0.0337260647520594,20.7110146353429
"Cameroon","combined",2005,54000,170000,0.317647058823529,44,0,9.58882944028862,0.0670856316413416,0.0336435805218026,20.7114793104137
"Cameroon","combined",2006,60000,183000,0.327868852459016,44,0,9.62184561375434,0.0713534595364434,0.036422574165239,20.9793934528972
"Cameroon","combined",2007,62300,2e+05,0.3115,44,0,9.62224921782937,0.0318269362836316,0.0325060115387613,21.0861236415291
"Cameroon","combined",2008,47792,150000,0.318613333333333,44,0,9.51762442203405,0.0775752515699988,0.0314263651243785,20.5611511352765
"Cameroon","combined",2009,50687,160000,0.31679375,44,0,9.40544820889406,0.0441908455540133,0.0408459781215817,20.4909210236169
"Cameroon","combined",2010,48123,155000,0.310470967741935,44,0,9.58820538027718,0.0425990478988248,0.0354996553616494,20.9224468145814
"Malawi","arabica",1981,1000,1500,0.666666666666667,153,0,9.20568006442728,0.000588138037624231,0.00506618770528089,21.161046280873
"Malawi","arabica",1982,1000,1500,0.666666666666667,153,0,9.25183286087559,0.00359074407579784,0.00248446924890284,21.2142945525666
"Malawi","arabica",1983,1020,1500,0.68,153,0,9.18335698188764,0.0021616072663567,0.00673268989833777,21.2765073354611
"Malawi","arabica",1984,1140,1600,0.7125,153,0,9.24113600155165,0.000586005360832524,0.00545472911111716,21.6462396415496
"Malawi","arabica",1985,1860,2000,0.93,153,0,9.15551138945855,0.0039107023888482,0.00761806845963754,21.329092595177
"Malawi","arabica",1986,3480,3000,1.16,153,0,9.10642968053299,0.000482779162406169,0.00451068553196087,21.0130750804238
"Malawi","arabica",1987,3692,3200,1.15375,153,0,8.93143489309418,0.000151758863939528,0.00668381804866278,20.7078452182322
"Malawi","arabica",1988,4966,4000,1.2415,153,0,9.05477616179812,0.000141126700063705,0.00488686595987371,20.8433393665878
"Malawi","arabica",1989,4320,4200,1.02857142857143,153,0,9.19057082258654,0.00107134822713254,0.00512667970893159,21.2138807081311
"Malawi","arabica",1990,6780,4700,1.44255319148936,153,0,8.950460647646,0.00016440703529883,0.00756477696057794,20.8629798732068
"Malawi","arabica",1991,6180,4400,1.40454545454545,153,0,9.0337584533355,1.72654770853997e-06,0.00626334367778512,20.945062893534
"Malawi","arabica",1992,7500,5100,1.47058823529412,153,0,9.1024485212131,0.00112581171683229,0.00530345147451537,21.0600613047779
"Malawi","arabica",1993,8160,5200,1.56923076923077,153,0,9.31362815610288,0.00166314910538337,0.00270567152127881,21.2358154566507
"Malawi","arabica",1994,3780,3000,1.26,153,0,9.15954071071363,0.000907652789065501,0.00634171498660861,21.0404909604867
"Malawi","arabica",1995,5040,4000,1.26,153,0,9.12621104131869,0.00678352000124869,0.00493550623678099,20.9574114862267
"Malawi","arabica",1996,5460,4175,1.30778443113772,153,0,9.10737515496014,0.00179385349568097,0.00405851959780361,20.9339857963883
"Malawi","arabica",1997,4797,3900,1.23,153,0,9.11388660456982,0.00163600806900647,0.00594252761644462,21.0006901457647
"Malawi","arabica",1998,4552,3700,1.23027027027027,153,0,9.01759265908967,0.000337124084914381,0.0045907112207487,20.7853217117206
"Malawi","arabica",1999,3840,3200,1.2,153,0,9.34755724359961,0.00138617280409695,0.00732012081358245,21.770338733894
"Malawi","arabica",2000,3540,3000,1.18,153,0,9.22463078371165,0.00923040221948761,0.00686900472043759,21.4057235331287
"Malawi","arabica",2001,3780,2527,1.49584487534626,153,0,9.18790599261199,0.00225063414365167,0.00241570444947542,21.0515626719749
"Malawi","arabica",2002,4320,4500,0.96,153,0,9.29528626292769,0.00159405482715085,0.0060564210477981,21.4048445718068
"Malawi","arabica",2003,2980,3234,0.921459492888064,153,0,9.2720325860716,0.00335952313426764,0.0058840583605503,21.3725021777949
"Malawi","arabica",2004,2584,2489,1.0381679389313,153,0,9.32569757610477,0.000777397341237058,0.00836086721243479,21.8104575333553
"Malawi","arabica",2005,1590,2280,0.697368421052632,153,0,9.32837795321011,0.00196917760126215,0.00594843929877942,21.6808941968821
"Malawi","arabica",2006,1181,1500,0.787333333333333,153,0,9.3516940243604,0.00309204384680844,0.00609798936470953,21.8088831657974
"Malawi","arabica",2007,2091,2100,0.995714285714286,153,0,9.26969441385703,0.00372490972437681,0.00444085410369287,21.4666831490161
"Malawi","arabica",2008,1403,1500,0.935333333333333,153,0,9.20801473010146,0.000158615287862208,0.00667042561539369,21.6496334781886
"Malawi","arabica",2009,1122,1300,0.863076923076923,153,0,9.18986212865229,0.00154084261586005,0.00605653905266631,21.4435585084916
"Malawi","arabica",2010,5510,3000,1.83666666666667,153,0,9.41108567382181,0.00540345589124879,0.00780849878289473,21.8737062497959
"Ecuador","combined",1981,69445,288000,0.241128472222222,64,0,8.92472668027087,0.000717927756164842,0.0194296031443468,18.6686529928631
"Ecuador","combined",1982,86085,320900,0.268261140542225,64,0,8.86894571970584,0.000547305344337578,0.0217907702474711,18.7363204983999
"Ecuador","combined",1983,83938,321877,0.260776632067529,64,0,8.94262409694711,0.00086576086614196,0.0205587837260552,18.7932823439613
"Ecuador","combined",1984,81075,338971,0.239179752840213,64,0,9.28164416755255,0.0130678198957299,0.0301651012961393,19.6196200599649
"Ecuador","combined",1985,97258,344980,0.28192358977332,64,0,9.03166535350375,0.00303900091553442,0.021773242150122,18.9529879502881
"Ecuador","combined",1986,120861,426969,0.283067388967349,64,0,8.88761182394414,0.00018849693198122,0.0187775159871449,18.404961961379
"Ecuador","combined",1987,118000,420514,0.280608969023623,64,0,8.94399314021616,0.001219167678761,0.0188818110941524,18.60424557677
"Ecuador","combined",1988,111720,383100,0.291620986687549,64,0,9.01734077781041,0.000517349914900195,0.0268584518416663,19.1409580241832
"Ecuador","combined",1989,144401,381130,0.378875974077087,64,0,9.18107532605039,0.00156306823594486,0.0226504588624734,19.5898734090092
"Ecuador","combined",1990,129309,408680,0.316406479397083,64,0,8.95050491820357,0.00112690196711284,0.0267657709622364,19.1554136030869
"Ecuador","combined",1991,134980,406880,0.331744003145891,64,0,8.99247127381638,0.000471652917304441,0.0250864190903899,19.2738853890984
"Ecuador","combined",1992,138579,403870,0.343127739123976,64,0,9.14853949807757,0.000825000372002064,0.0218029283113023,19.4440688258153
"Ecuador","combined",1993,137671,400460,0.343782150526894,64,0,9.31446926846315,0.0045601484299693,0.0245487842152493,19.663222439689
"Ecuador","combined",1994,137004,396770,0.345298283640396,64,0,9.09610652735088,0.00201950319937247,0.0241571306462083,19.2331745810618
"Ecuador","combined",1995,186797,399880,0.467132639791938,64,0,9.00696045181835,0.00182114902337886,0.0262514349080272,19.3228536552987
"Ecuador","combined",1996,148205,384010,0.385940470300253,64,0,9.19658701841223,0.00175831264300675,0.0214113031477391,19.4703390498833
"Ecuador","combined",1997,190696,384640,0.495777870216306,64,0,9.08627752311477,0.00470256256561755,0.0222925491579447,19.3216054060005
"Ecuador","combined",1998,87350,385160,0.226788866964378,64,0,9.16567809064004,0.00145191524977675,0.0219058941120231,19.436063241064
"Ecuador","combined",1999,48190,389782,0.123633210358611,64,0,9.44162307900109,0.0143979296562556,0.0405151956254423,20.7027875583486
"Ecuador","combined",2000,132939,374922,0.354577752172452,64,0,9.05092142557778,0.00552554623765839,0.0296344174032318,19.5554776810555
"Ecuador","combined",2001,138030,286746,0.481366784541022,64,0,9.04967836186773,0.00169094052144459,0.0298507720694964,19.3944972939654
"Ecuador","combined",2002,164790,296348,0.556069215921822,64,0,9.20865370690762,0.0063732073757975,0.0325024859060361,19.4576229823957
"Ecuador","combined",2003,79149,225450,0.35107119095143,64,0,9.33491799567447,0.010107567270855,0.034287039838563,20.0330571976427
"Ecuador","combined",2004,82720,215978,0.383001972423117,64,0,9.34909284985071,0.00722373798456694,0.0324536514645975,20.1666399405211
"Ecuador","combined",2005,86522,242196,0.357239591074997,64,0,9.31284153489732,0.00293026324537751,0.0321229124916433,20.1014132606093
"Ecuador","combined",2006,102923,243265,0.423090045834789,64,0,9.30698123414057,0.001975340532035,0.0319343119439251,20.1082522026471
"Ecuador","combined",2007,31461,180676,0.174129380769997,64,0,9.27025675733731,0.00369650931513747,0.0314964139534144,19.9886995608317
"Ecuador","combined",2008,38687,177804,0.217582281613462,64,0,9.3774725014588,0.00835858077990739,0.0395800135141843,20.2838078260511
"Ecuador","combined",2009,37096,168479,0.220181743718802,64,0,9.12446852280804,0.00184010433777169,0.0445844760406562,19.8784705973679
"Ecuador","combined",2010,33624,171923,0.195575926432182,64,0,9.14260845605979,0.000371680217992767,0.0455608415148908,20.0525274722965
"Benin","robusta",1981,321,1000,0.321,21,0,10.5782953536056,0.34477668290116,0.0163412194798228,24.1792725468274
"Benin","robusta",1982,585,1500,0.39,21,0,10.5663619815367,0.283795021212113,0.0190849196057377,24.0197845681224
"Benin","robusta",1983,1629,5000,0.3258,21,0,10.5090151996387,0.336220082345218,0.0161429573131616,23.8247204907434
"Benin","robusta",1984,1000,3000,0.333333333333333,21,0,10.480288023228,0.418784237587139,0.0135005427962654,23.0919179070436
"Benin","robusta",1985,3000,5000,0.6,21,0,10.7155524522389,0.514743389324173,0.00905506352385025,23.6130284321103
"Benin","robusta",1986,700,3000,0.233333333333333,21,0,10.6765158033667,0.472270202966587,0.0144909791029276,23.4130967121805
"Benin","robusta",1987,1100,3000,0.366666666666667,21,0,10.6030897512531,0.407949362409128,0.015636873577893,23.7906075626941
"Benin","robusta",1988,1900,5000,0.38,21,0,10.6154147771224,0.437160176183069,0.0156585645350257,23.7304280580034
"Benin","robusta",1989,2700,5000,0.54,21,0,10.7676927583037,0.393381131662471,0.0219334660298726,24.615506845655
"Benin","robusta",1990,800,3000,0.266666666666667,21,0,10.4733301795965,0.348720800245503,0.0151385139548167,23.3388017391999
"Benin","robusta",1991,120,1000,0.12,21,0,10.6120231838123,0.440932000808791,0.0134916954429893,23.8674207105591
"Benin","robusta",1992,180,973,0.184994861253854,21,0,10.7235486026369,0.426169669128415,0.018048495524756,24.4622214867731
"Benin","robusta",1993,200,923,0.216684723726977,21,0,10.5530770305007,0.379371704309833,0.016237255100403,23.5282846964554
"Benin","robusta",1994,300,1500,0.2,21,0,10.5607247739007,0.410082797675338,0.0135000852076925,23.5403598244793
"Benin","combined",1995,200,1000,0.2,21,0,10.702735844003,0.483097919537511,0.0138149056724177,24.1102305906168
"Benin","combined",1996,251,1049,0.239275500476644,21,0,10.5668203613293,0.386426975194102,0.0210616370759969,23.7752250126857
"Benin","combined",1997,232,984,0.235772357723577,21,0,10.6714978888113,0.387893033560402,0.0196212917679175,24.3087568246064
"Benin","combined",1998,220,1002,0.219560878243513,21,0,10.5748143189653,0.386366496658973,0.0164749745531376,23.6050066477159
"Benin","combined",1999,249,1143,0.217847769028871,21,0,10.7716303676319,0.558929173431092,0.0106789066489366,24.1185323803276
"Benin","combined",2000,230,1099,0.209281164695177,21,0,10.7342976631664,0.51951290103256,0.0135515052322318,24.1639282212005
"Benin","combined",2001,275,1261,0.218080888183981,21,0,10.679639021785,0.502687718587821,0.0124911256611461,23.6073541766344
"Benin","combined",2002,150,750,0.2,21,0,10.8053881532005,0.621784564687366,0.0078197112003217,23.6345989151349
"Benin","combined",2003,100,500,0.2,21,0,10.7861008757956,0.583487427441331,0.00888307625809334,24.2551720023761
"Benin","combined",2004,60,300,0.2,21,0,10.8370747113914,0.560191517960863,0.0123275742284924,24.5000321179203
"Benin","combined",2005,66,303,0.217821782178218,21,0,10.8309614246959,0.523752242380878,0.0136875060802449,24.3137794658911
"Benin","combined",2006,92,311,0.295819935691318,21,0,10.8310791413332,0.550480331280315,0.0124392477896239,24.383268751032
"Benin","combined",2007,60,323,0.185758513931889,21,0,10.8588301986161,0.609808049559644,0.0142965813371289,24.5394545225437
"Benin","combined",2008,60,336,0.178571428571429,21,0,10.6266085445619,0.517686277134356,0.0154548751337545,23.6024830315909
"Benin","combined",2009,62,333,0.186186186186186,21,0,10.6730703375646,0.451250569324496,0.0142070011212859,23.7949872483866
"Benin","combined",2010,57,329,0.173252279635258,21,0,10.7779903172624,0.416752930032887,0.0129206177789165,24.6005225655723
"Ghana","robusta",1981,1500,8000,0.1875,80,0,10.1121680168609,0.0683869139896102,0.028064590272661,23.7498803810334
"Ghana","robusta",1982,1500,8000,0.1875,80,0,10.0812917837395,0.0486006943875363,0.0255169931061474,23.5607035621003
"Ghana","robusta",1983,1500,10000,0.15,80,0,10.0836811809929,0.08301147125161,0.0226323942094265,23.4415530426408
"Ghana","robusta",1984,1300,9000,0.144444444444444,80,0,10.0438376471824,0.139201895737129,0.0155719123400177,22.9125342763256
"Ghana","robusta",1985,700,5000,0.14,80,0,10.2538257413664,0.108170534444537,0.023608499737861,23.541394449372
"Ghana","robusta",1986,500,5000,0.1,80,0,10.1463014335271,0.0572036229746897,0.0331475730145022,23.5235568895162
"Ghana","robusta",1987,531,5000,0.1062,80,0,10.1029309875181,0.0693320662893712,0.0271458321955546,23.4266958222483
"Ghana","robusta",1988,791,4000,0.19775,80,0,10.1532275657682,0.0690187685622554,0.02796855595688,23.590529930991
"Ghana","robusta",1989,377,3500,0.107714285714286,80,0,10.267799714431,0.0733304876717694,0.0342961637343617,24.1695245235096
"Ghana","robusta",1990,700,5000,0.14,80,0,10.1100361276072,0.0895850904359808,0.0305947552156083,23.3782959410927
"Ghana","robusta",1991,1000,4950,0.202020202020202,80,0,10.2045227692857,0.0865324857764257,0.02722876231725,23.805449544165
"Ghana","robusta",1992,2300,10000,0.23,80,0,10.2219089470178,0.0805803460399546,0.0316477510005309,23.9935989499319
"Ghana","robusta",1993,2400,9491,0.252871141081024,80,0,10.1565391309217,0.0782677061570564,0.024993453233157,23.6942775099327
"Ghana","robusta",1994,4000,9017,0.443606521015859,80,0,10.0697865388805,0.0634800215284467,0.0250893198038557,23.4466899685124
"Ghana","robusta",1995,3000,9020,0.332594235033259,80,0,10.2482948518291,0.0839881294541997,0.0235794132716744,23.9877034274063
"Ghana","robusta",1996,3759,9464,0.397189349112426,80,0,10.2235847027159,0.107922635383738,0.0246834674382672,23.8160894847656
"Ghana","robusta",1997,6330,15000,0.422,80,0,10.2460128590452,0.0607403157010229,0.0305176585761738,24.2213745801547
"Ghana","robusta",1998,2880,7200,0.4,80,0,10.1219882771516,0.0698943193842349,0.0250380036175078,23.7507659367808
"Ghana","robusta",1999,8370,20930,0.399904443382704,80,0,10.4331782548739,0.155808712706277,0.0256761471862057,24.3921202265673
"Ghana","robusta",2000,3965,19000,0.208684210526316,80,0,10.3405441576412,0.102697713760065,0.0244798480622338,24.2812628431315
"Ghana","robusta",2001,1956,10000,0.1956,80,0,10.3566685785993,0.173223964593706,0.0167632455375618,23.8093272010322
"Ghana","robusta",2002,1379,8000,0.172375,80,0,10.4151526632792,0.164425953267845,0.016387159269698,23.9259792828237
"Ghana","robusta",2003,1464,6059,0.241624030368048,80,0,10.3525832806685,0.129573048708789,0.0195162768712619,24.1711277908489
"Ghana","robusta",2004,900,5000,0.18,80,0,10.4505817241155,0.168048814048782,0.0190320011952876,24.3176987826546
"Ghana","robusta",2005,1140,6500,0.175384615384615,80,0,10.4527364156191,0.145952861282278,0.0207510183396484,24.210048182704
"Ghana","robusta",2006,1200,7000,0.171428571428571,80,0,10.3911091968182,0.118177794750722,0.0239407569723194,24.389560480781
"Ghana","robusta",2007,1740,10000,0.174,80,0,10.4327714219803,0.137089764024458,0.0220704468212239,24.553704693309
"Ghana","robusta",2008,1860,11000,0.169090909090909,80,0,10.460577552682,0.203447336943124,0.0172289727989204,24.0541415373527
"Ghana","robusta",2009,1620,9500,0.170526315789474,80,0,10.4832794128788,0.212476579256391,0.0203942861389001,23.9413588352588
"Ghana","robusta",2010,1860,9000,0.206666666666667,80,0,10.5123106351452,0.13805535775204,0.0226612423235199,24.4335341870412
"Saudi Arabia","combined",1981,260,235,1.1063829787234,187,0,9.47715410196768,0.139847760409396,0.00246996644321497,18.8827412310157
"Saudi Arabia","combined",1982,300,270,1.11111111111111,187,0,9.44895795615811,0.152346756632934,0.00254672295363397,18.5538036468885
"Saudi Arabia","combined",1983,386,327,1.18042813455658,187,0,9.26049858577157,0.145437090587834,0.00119790943193331,17.9503687988
"Saudi Arabia","combined",1984,250,250,1,187,0,9.32214247642289,0.120028874615492,0.00276893240808672,18.7144272920994
"Saudi Arabia","combined",1985,150,200,0.75,187,0,9.25211563244517,0.129274821091491,0.00408599880423398,17.8305837473659
"Saudi Arabia","combined",1986,50,100,0.5,187,0,9.34350689348768,0.12397104275597,0.00180045688213948,18.1852606181993
"Yemen","combined",1980,4410,8308,0.530813673567646,238,0,2.34622131657864,0.0130372554380526,0.000387128086703931,17.2086698722297
"Yemen","combined",1981,4390,8308,0.528406355320173,238,0,2.37498323022647,0.0151279261468174,0.000953657182979137,17.6870343510556
"Yemen","combined",1982,4405,8298,0.530850807423476,238,0,2.35836310486212,0.0154639209115833,0.000676718175064459,17.6488234311822
"Yemen","combined",1983,4305,8297,0.518862239363625,238,0,2.31779961256835,0.0111338217545862,0.000285387547111266,16.9204239663292
"Yemen","combined",1984,3917,7729,0.506792599301333,238,0,2.32776509766117,0.0113754016923709,0.00186656629981797,17.7250944807699
"Yemen","combined",1985,5152,16783,0.306977298456772,238,0,2.30254205578988,0.00450822659746867,0.00137572827696958,16.9149222884082
"Yemen","combined",1986,4913,16783,0.292736697849014,238,0,2.27095782473773,0.00841809205232836,0.0014743251265033,16.7276599849341
"Yemen","combined",1987,5012,16973,0.295292523419549,238,0,2.28728980036262,0.00608557354131346,0.00171748216262635,17.2055252516795
"Yemen","combined",1988,5111,17970,0.284418475236505,238,0,2.32006469950222,0.0105541921778182,0.000813461263442395,17.2394509088269
"Yemen","combined",1989,6474,19463,0.332631146277552,238,0,2.33728444247121,0.013773367595139,0.00105286873659112,17.1945884003016
"Yemen","combined",1990,6807,22202,0.306594000540492,238,0,2.29688623814393,0.0103804752609368,0.00118758055876533,17.3957649091659
"Yemen","combined",1991,7411,24804,0.298782454442832,238,0,2.3590933501128,0.0178432967751782,0.000483563817644772,17.4923485777496
"Yemen","arabica",1992,5430,23004,0.23604590505999,238,0,2.3992757348958,0.0222611921127624,0.000669015631250127,17.8688132775255
"Yemen","arabica",1993,8218,23665,0.347263891823368,238,0,2.33133719411839,0.0152922290862677,0.000857444275511809,16.9626796742579
"Yemen","arabica",1994,8727,24569,0.35520371199479,238,0,2.31672039917902,0.00847622032795265,0.00152559589864619,17.9202501411631
"Yemen","arabica",1995,8480,25174,0.336855485818702,238,0,2.36845405191878,0.0163467927669848,0.000694907784977929,17.4902740489523
"Yemen","arabica",1996,8993,27347,0.328847771236333,238,0,2.35413328483956,0.0211976323017176,0.000713193922481048,17.4530295850102
"Yemen","arabica",1997,10600,29220,0.362765229295003,238,0,2.32423950407244,0.0062274358898618,0.00285575498935588,17.8068260453968
"Yemen","arabica",1998,10325,31618,0.326554494275413,238,0,2.35571777516951,0.00785344612563038,0.00138348777205115,18.1225864219355
"Yemen","arabica",1999,11283,32032,0.352241508491508,238,0,2.42487059638463,0.025303025200946,0.000752503971511007,18.4353318809787
"Yemen","arabica",2000,11182,32837,0.340530499132077,238,0,2.39154982682382,0.0335355442332805,8.37332866463776e-05,17.0587508178342
"Yemen","arabica",2001,11363,33443,0.339772149627725,238,0,2.39302074377972,0.0368405928013026,0.000196705746439914,17.1636057836742
"Yemen","arabica",2002,11906,33641,0.353913379507149,238,0,2.43079497172167,0.0346522556376083,0.000317692650934722,18.0649291362857
"Yemen","arabica",2003,11499,33545,0.342793262781338,238,0,2.38555570884722,0.0403617198833002,0.000270116781324606,17.1724236381503
"Yemen","arabica",2004,11608,33662,0.34483987879508,238,0,2.40903827766512,0.0336125537053701,0.00034118472290846,17.720167393059
"Yemen","arabica",2005,10260,28354,0.361853706708048,238,0,2.41176042874219,0.0356898646702828,0.000609371771846204,18.0030431301703
"Yemen","arabica",2006,11331,28821,0.393150827521599,238,0,2.41042886389638,0.0241793737407621,0.000675805016169673,18.2877153054876
"Yemen","arabica",2007,17292,32260,0.536019838809671,238,0,2.41782117428354,0.0348659812566127,0.000208856571303583,17.8564721832736
"Yemen","arabica",2008,18330,33521,0.546821395543092,238,0,2.43455889671345,0.0324414749777308,0.000390773845113674,18.2704641921714
"Yemen","arabica",2009,18788,34292,0.547882888137175,238,0,2.38647449648663,0.0325630345830873,0.000327334022676109,17.1533350449333
"Yemen","arabica",2010,18924,34497,0.548569440820941,238,0,2.42929532340423,0.0438316622603735,0.000167033885460221,17.8071869484572
"Cuba","arabica",1981,18973,132912,0.142748585530276,52,0,9.73133804936325,0.0216078223469204,0.0292752514650743,21.8485513946533
"Cuba","arabica",1982,21616,122007,0.177170162367733,52,0,9.76425357079996,0.0373593733810277,0.0234348564767847,21.6172596585903
"Cuba","arabica",1983,28684,127505,0.22496372691267,52,0,9.72505081979821,0.0266280801449442,0.0257092538094382,21.6942654017003
"Cuba","arabica",1984,18410,127936,0.143900075037519,52,0,9.71973394126625,0.0225828192674091,0.0265705200210482,21.6727603911163
"Cuba","arabica",1985,22051,131906,0.167172077085197,52,0,9.81382422466483,0.0329655593143811,0.0284521186267585,21.7425965756805
"Cuba","arabica",1986,23783,132355,0.179690982584715,52,0,9.65871781416214,0.0312941209203094,0.0207132284728168,21.122486245225
"Cuba","arabica",1987,24509,128719,0.190407010620033,52,0,9.66470673066188,0.0268991027088643,0.0297059952424328,21.3947384186859
"Cuba","arabica",1988,26165,107371,0.243687774166209,52,0,9.77157650300411,0.0276428549581563,0.0270703722142264,21.6658786138557
"Cuba","arabica",1989,28801,108656,0.265065896038875,52,0,9.91099956770035,0.0453586637054948,0.0303739942082351,22.0832721688161
"Cuba","arabica",1990,28920,99547,0.290516037650557,52,0,9.79038588010943,0.0306934756121879,0.0269566203126188,21.782895421911
"Cuba","arabica",1991,24900,99000,0.251515151515152,52,0,9.89936282111959,0.0451929743644088,0.0210947644302935,21.8589278184617
"Cuba","arabica",1992,22740,90000,0.252666666666667,52,0,9.84189947728721,0.0405545423825558,0.0281303702740755,21.9746037631787
"Cuba","arabica",1993,18720,82000,0.228292682926829,52,0,9.82270917477378,0.0439649705594445,0.0267184769371055,21.6965016408536
"Cuba","arabica",1994,17100,84978,0.201228553272612,52,0,9.76901026219825,0.0285259533440729,0.0299519168709763,21.7142272541455
"Cuba","arabica",1995,17040,85000,0.200470588235294,52,0,9.88804243722842,0.0446217964389944,0.0275585663153763,22.0617515381061
"Cuba","arabica",1996,17100,82762,0.206616563157004,52,0,9.7973215518278,0.0339054723598443,0.0258297363127924,21.7355397693384
"Cuba","arabica",1997,16680,83190,0.200504868373603,52,0,9.76497123400646,0.0406894314110841,0.0302332753983149,21.6699915566663
"Cuba","arabica",1998,19980,75649,0.264114528942881,52,0,9.81689783538639,0.0426739715848166,0.0251845041910606,21.8273572492109
"Cuba","arabica",1999,13500,70000,0.192857142857143,52,0,9.95551382597221,0.0707249532795402,0.0266624042139748,22.2143842918967
"Cuba","arabica",2000,22020,75000,0.2936,52,0,9.94542393903587,0.0446018292577049,0.0275820538751083,22.3186359253764
"Cuba","arabica",2001,16500,55000,0.3,52,0,9.79090666840706,0.0629525363379227,0.0211033169994207,21.414474012578
"Cuba","arabica",2002,15720,52000,0.302307692307692,52,0,9.88185578420418,0.064463574769254,0.0283521408466099,21.7607692744981
"Cuba","arabica",2003,14700,49000,0.3,52,0,10.0142627515168,0.0696323029681096,0.0219533110046714,22.3585489586612
"Cuba","arabica",2004,15000,50000,0.3,52,0,10.1025657155366,0.0784616155296043,0.0226696018878238,22.3698861052706
"Cuba","arabica",2005,15240,43818,0.347802273038477,52,0,10.0435597902485,0.0924998160309602,0.0172865496271803,22.1008038348615
"Cuba","arabica",2006,10800,36000,0.3,52,0,9.87735909871641,0.0765837252972471,0.0171496521096072,21.7928467323688
"Cuba","arabica",2007,8400,28000,0.3,52,0,9.97996743650176,0.0723228406326643,0.0233201560756652,22.0853335264783
"Cuba","arabica",2008,13500,45000,0.3,52,0,10.1045100684351,0.0966902768880736,0.0237339647849586,22.4772026510198
"Cuba","arabica",2009,6240,20800,0.3,52,0,10.0258845962548,0.0765495471164414,0.0211078862873177,22.1147696684094
"Cuba","arabica",2010,7980,26600,0.3,52,0,9.82498125061663,0.0713211584889693,0.0208287475709564,21.7912762398672
"El Salvador","arabica",1981,184230,185000,0.995837837837838,196,0,9.86722780857398,0.0561291074982883,0.0373260366172656,21.6636228608443
"El Salvador","arabica",1982,180000,185000,0.972972972972973,196,0,9.86762981909144,0.0729012835433468,0.0327977706218985,21.5725217345563
"El Salvador","arabica",1983,174616,185315,0.942265871623992,196,0,9.8919354644719,0.0520752325803572,0.0295920725576043,21.5159300755419
"El Salvador","arabica",1984,154560,185315,0.834039338423765,196,0,10.1443293978825,0.135066630125913,0.0222301676057389,21.8991809320186
"El Salvador","arabica",1985,163852,170616,0.960355418014723,196,0,10.0542451863664,0.100060202653375,0.0261452940694738,21.5350231362371
"El Salvador","arabica",1986,148810,163948,0.907665845268012,196,0,9.94217210006578,0.0898856934424939,0.0243798744405558,21.0285063797015
"El Salvador","arabica",1987,138184,161000,0.858285714285714,196,0,9.96563773581927,0.11463185453498,0.023404227334506,21.0939304136609
"El Salvador","arabica",1988,147890,159000,0.930125786163522,196,0,10.1830563096148,0.17802439692551,0.0185599176716315,21.6192199281899
"El Salvador","arabica",1989,120290,161000,0.747142857142857,196,0,10.2506794652241,0.155673481497024,0.0206840677030557,22.0485022867324
"El Salvador","arabica",1990,121900,151000,0.807284768211921,196,0,10.0212627604754,0.0923614255058863,0.0210180335445684,21.4032584828494
"El Salvador","arabica",1991,147200,173000,0.850867052023121,196,0,10.1182385173959,0.118998774331901,0.0208292080305661,21.7417695823735
